puuid,summonerId,summonerName,riotIdGameName,riotIdTagline
UcJTsR5ib6NAWWdeuYf2S7kZIrA92UMWt21ebmuCHfOmy7itsp5YNxJVw2Lc0tbOhXUXH_VEe3_9_w,eSl3DiheD3Kh8L6mU-CzDqyX5TxaGBENa8NwiADxtINycQ,il your smile,Dioge,sasa
CKx7IyByU4DiABqlY4DUaZg15FA_m6ObHM-GCwumhqyWXxGtg8JBoETvJgwQOCXZCdC3tlXz5Dtmjg,gZwtcBsSpC1Ee4IUzckQDRqR7_1UIm7IBPngws9kvcyjyNXi1iB8f7fTuw,Koira,Koira,rat
LIOvy6O7K6adIosO-FjQSvEp1Ic6FS_-nPFarHAJHRLL1S2Qmt6R4uhKy4XK_ITwHxl1Tage9bjoSg,HPOEgX5mYhf6BClVWMza9R7-MoPFRHxtB7W9oppE35pEmS0,PERISUR ENJOYER,luplupka,666
qklbH6lm42ggaVpKKo2_96hEucJ1lzKSXIhEfoqeoHefV2BIe7o-jwqREpLTH6RG9PSrrZY1qEKBdw,_zIf2UJPRg0FXZyfWvAwEdnUIXE2uDkZuO41rNIWJYj9U4A,tank player kekw,tank player kekw,BR1
ePfvEgssKh_p3AvAuafqf760iRGdned4GxmQTezWrZDXM5LDfT_u8OMU9xZcUyEQ1UY4SMhKMqxiOg,EzctmqYizYPiRmWI_Ru7s3e4fE_DwzvsN47zhcBjD0fNX-ZWx7_pgJgnCw,Vinimezz,Vinimezz,Vini
Bx99h35-Pu3tUleuLISw9JK4qibvJdGyupu_-Znu-iqPaK0MbcbLP2XpZwAXU5q1HICSGGkZtZGaWw,hN1JGIaknFyNAJ_A8sfL0cLvvs9Lm5qhMuV3FZu18dLnyg,fab trovoada,fab trovoada,BR1
KpBRTLpS45gomTXyKJTVh54OAMxwTvMsyj8IG8wAE2r_iNHzqpxxt1iijYYBqHvIK8pl20Je9SoVKQ,U1GGJK5LD-01naIkM9HVWxTj9vdDeJ9MPYfUFku5_r7l0XsW_PNesJmwhg,Anger and Light,pererequinha,333
Rm3lMOvv_iEBkoWqXYZzitu8nfILTwHuY_jfQELMnaEcW1tmx4L_Xkh4gibt0-ECuwUqyrjyHDhiFw,y-0MIctcmATV_wft4JiSFtSshRFUrus0b0tKlPLX_lxpOA,xooos,guigs,00000
TnGNEcFLScJVYSW2Hq3eqXIc7ZS_14QLtoGTHrbHCFeo8lEtFjL0IwoIS2P4KeLpkbVLakrWJvplqw,n22lZIT0EhoDE_dBGd6sXWwmlMvZCbDbtT2bi7JVSe034H8,top fem FA,Bude,111
trhFATWCa1F2nz4ly1egg5jWYMPZJI7KK4CltGo1oCRAbzrLKIn2fGBKbz20j2pdaZaI3XaLo-ZJ_A,T_F8a5ZkpHUcXMb5c991mn15_aoPfiMe8ziivBaYNM9NXg,dnov,dnov,BR1
Tn3lIvsVN4M0T-xQYYDrEM2HAwOpSDIrxyYJYrslA4dyyLIEt_cmFPbAW5Fp6HN8R_p62ZBeLSoqDQ,560P9UDyc72eGDPUZnpxvvtnUKfjB43lVSYDbOtN7AGT7iULiSSDRjI5mw,Uyerrika,GLISHz,BR2
80Y0JBD4aNHJKmpzgMpnTSqZB6pf887bOmWDQrp2geYqoH6_QCkylWEZV3-9ia2F8c8d9cq3DpuJCQ,YpGEzrc1VaAsPSb3mtNZlAvM2Sjg6yJyFgyZLiIKwya2zg,Espaço,Espaço,BR1
ACc7h6DfzrpbgWYn48HXSy5iHzn_zQQlci40k0sHfABVIw1gUuNs0TcaNQTsR9euAXbVMBadw6Z8Vw,5Dbn2TlbO5ClHv_epAHpTruSyv6PvRhiPjIa5lT_DdTJ6Sc,Capitão Shygo,Capitão Shygo,BR1
0WSSy7iCAxkjKKHeS2I1WaDi5c4gByL52vSCoY-k4uNWwMOrDubWnP4g9xok8pnoC2WsC3_6Nu6RMw,YQHx0foBU55uo70S4RchrP6aMINnx9VKCwHdG3RJ4iO5O3c,Caítando Nervoso,Caítando Nervoso,BR1
I2pd6G8mWH1RmlMzeCcaIaeBZmLrj6YA6DgtCRYntWLKbN5OZrWCkq_Q9XRUk06YHeDrJsCBvv3ZOQ,YGuUUPSkbTiVuoLjmucfuBswiY87pc1JTuKON0-VgfLtobQp2UcqUhCFcQ,123MIDFETTY,qianshoukuanyin,BR8
xbELy1aTOAOmWACOZGnuvWxGbgGHzBBMcLmBcKLatgZ7lYEKMXxOZbDaeiVIsV5mP1wQwKJjN9D-uw,Jca7lkcHSu1WmAM5Jyi4FjFfWSiGW6oIKV8YtJHIZ9_6,Kestra,kestra,0001
wnYqxc91hEBFG978Ytb5NXGgcSZ4EP7tDi0AV2l6ZKexgAXBiLENLlL_M-E8cjGPnhfQXbYzDBry4g,za3ijKqaIzaXdXxS_lcAMJBNROG4gYPMk9CZXrlVistYRw,Sortudo,Sortudo,BR1
dJdBf3m2cRUJO90A2XB1-t0JI9qD76jZyBqCzFnf2qupeTwhXQDwhFzVWR2DxatQXH7uD5w6nXXfLw,Q6BUcvIggkFEF-ucZrHY63Tj0vRac5A7_icSq8g7nz3Q7w,Fitose ,Fita,tsou
Ssqknh2ntnO1-rNkBESk9pP1C_9-tjB1dAAYVTaq1eiO0AcTjl-LTmjkFTsGu2WrBOWoi0VsRkjaYQ,YYTCrUpARH13lZP5ldEukWpATvdQFqzvnt7Fq3kz80S8xc8A7jqvztMQLA,porcão1000,Jullie,1000
Y8wXX-XXiR_iXqQbKdWMQKyk713u8dztEPIfoqLQuvHQL1_SuZPpTDOei23R6TuZGzHvbPkSErKriA,_HQB-iPnTZ--3fFikgyV7wd3HMYQlTqBKWQk6jrlf4FCIg,Ravoki,Ravoki,adc
Zg0--yo4rguxBXK2Ml74Jn-GbSlOrMmqAPrbYSzZvRlAGZyzeYrrEqKdMUcmh0LxNjIjwUl48tX69g,GVliqalqYr37HAizJMeFk1KJ9he0-OxOEs5dVLAvkczCRTM,consolo na praia,consolo na praia,BR1
sSY76E2UDedz7sabjp-NvtgvzXdIQRFSjS6a6rsYbg1dT8pftZLg9j0HkCLrTwGOJkNO5VsS-IsrkA,-aGFl-m2_S6lDfcFOkOtu0ee7n2xh0xvNAfqiu4o4ZfoADZy5IsxVFJplA,Failure 01,177013 lover x3,rawr
JYhGTKlN62Iny3KYVTqiGpFFbqhfdBZXGZ_2UuIpnhU4ZwD9iUa7ako5RCy2raG8u6JMXHKMd9s9RA,AxvjCjClkwkq880VESf_EDucycDcjt0FhNXpQQ7xiIFaqkU,MlLT,miLt,6969
XJ2zlx7oaETJ_ZWmiYs8kSyhrHk7rb9x1IhW5nyOUhppluvpLm1jvmxExLVxDOcNBQGSV7J0mhU0LA,BGSLT-jiocpLt_cS1xWFWBdI5fqd2VmzEeZGuXJm_auB4A,pqwertyzuiv,죽겠다,SS1
DqCbpQ2qdSqDc2aY5NZQI4pQ-Ro72F88t42H6xIXVIfJPCgQ5vsZMkCmLXc19VBemDAEPxtR8QCvfg,DcUvNMMb2IJ2gtWpc1QoG0oD0oCzQ_h4y6ykCG7gAsPsew,Hershews,Swehsreh,Sim
bBkBUtelkdB0KAnrEsXyioRSb7jKK0UllA08XT_6qbLzCNVfE8qG2XgV1apt2nAHFdsqGx4hEkuLVg,mPBkaCqgvk_RjgS7k2ANACbeVxdRoA24q_cQjBm8c47Xng,Stoneses7,Stoneses7,BR1
X4JOz185lhkQukywGxXhv4SGEsVQpmWtKUx3Wbl9lNxC_SXL3bl_QAlSWZ5zAJnoKyZiXZykfiqoNw,BJsQVAsad1rRDn704jq9iUkEGKzKb3jI7_pf3V1hpGliOQ,Joneslolo,Joneslolo,BR1
42VL4vertOt_BuNDcdI7ghi3dVbuQndGmUW2JEnYuRbgxrn3ITgtMQn7C05nbn8Lj2pabAaJaxcVtg,ePtGWge0AnuLyQUAecsLxb1Z7Uz-aUOEw0jj-JicNLem,Mininix,Sophia,0003
AFthONyXyvtUptMl6P2SbhtRA5WgnjGLH0PV4x-dGOVx5JK2BotXzpt2eIxfkljXjlhB2634zC1TFA,wbdgqp1bpWlZ7S7VgNxl8sDuzzqps5BrDS9CBMrgYhZo,Korean Blood,Korean Blood,BR1
7msB-HafEF8J4n5jD-lJAvKpWYHm7674G_0EQ-H4OFHzRW7rYX36qEWBQBxx9SmzXVQp_TrZIk_iwA,2PPbRRitmMX0o0sBrPS84YsACt-j20FZfKOq14XiXFt__w,Nutzinn,Mete e Chora,br2
nBYTmAd3VvXz7H0J97pHuGnXmj19LmIZkgC1zexmFq41fxVEfDs2kTwiPIjwzRAPExJOi3pcRt9pDw,F82yDU4hJBGO8Y2v5zlHqUrLJOtzRKe8NAXSHfnO91TDYqw,brennolindo123,brennolindo123,BR1
C6hBGdNLdQUDbf_krNd9geCozewGNMKYP9cUOKkyCit2Rcer474BPi_J7jcqGBp7tRjTKPnhCYFhTQ,ny-_rlkKOdOaHYtAwfNApTVNdT-CyexpJ7IjfqgzCxuD5gE,Drakehero7,Drakehero,BR7
wIGKCitr0spOELOPG_Elx8XIgYvheNGKEd6TlcHuMbcmBhn6eFzml0bm264F49cGCNgozPcddIq5jA,70dtt6jrYAFYK68IFvlBedF-mwIwJ_3xTQ_NUYTCZN0vYIA,No cry Obito,No cry Obito,Lopes
nyocGRi-9dJfyV2Dcf-vFik0e0fpszWAcPCDfsq6L9ppTBMnGUfYSLwm8vwiLZ7KvZ96EYjkUfwY-A,go-F6NgzoPMuZ8o2i8jEcB8kD_hXhBcsaE1AZE3HCS-PQQ,Days019,스쿠르타오,CN1
0AFFm9vU0SFTS0GR8lZ1h5yRumpWxJV2i6V2NTP1BsWZjQw9Xxry-BmZ6qRvkaTNIYiWhLJu3KqhZg,-EvfQmfpPH44MuZAfXL8-UyHGBmFttkVoaRsOo9VMDwX1So,o maior tchola,Heavy,1002
5nj2EPoqSHk4kBOdtObiHiJDRSSmtYMbwnKknxbacBJxo2PTDUKPT5z_cBpOMY9EVyPcCI0oPflBwQ,Ni7FY6-v4ID8Wr2tYkuBgW_NkNtmPa5klU4tGSxoYhs2DR4CPmQUl8DRtg,florestas,tigre,017
j9m1GjYaxtfvKrPIK4_z4OUyQBe5hurm4R3qH0ULMe3O5o18-iyGuLie81XpkBw8fG7idg04l-0TSQ,2qoO2Bz1lGRFqVfdRZCquKsAVmaCHFvwnxedEDOeH2znjxQ,crawl,crawl,BR1
cjJwMEUVSkfFNafnknjQ8gW6UBA7oTomrulPnXqg4_O-_x_0GTZQFg65CXa3yjwfQ_3z6_iCs64Nwg,4GEZ7RWV7a1MJPzciYd79PJIiBR63hbyeSWfofHrNVLgvC8,Kings,Yuta Okkotsu,Kings
S3URC_IHFeALzOxClsrk40kKIYH8cVeufhztp35R2nYEaoVYZLs2JiFlqVzoxS_tWy1dImpVyMu0ng,Hc9yMHrSAz9zfyIZgLwmnDk50CA04ShXcGB6MOk8nn2J3Ac,Não pisa na flor,FA DeJunio,Zyra
yIt2_p3OOaeidYat_3HxQBpUm4dQa6nb7hLvHXDYAmZqo8jslIBBIOss9pscqLIEH4tYH-gRTFxcYg,D-LM3Zqr5zsepdCbDZ6Xbga8znqeASRmOZnzlJOGnmUA9O4,Chall no Fort,sad,RYZE
3bY2G2lXsr82seODSQZqnf1yXQ7y3RFOGBBlInC7Njuu9Xb3Soitx2mIMRd6WfXmEKAtMiv99YS2rA,XnlG84dugPlTe8_gxrvIF-GdOzJ_U8czZFbk0L9jrxpFRgaN_hkhfEjBdw,Quinn Darc,Quinn Darc,Quinn
TDU0WUq8L5Pr_PBLgMD-R0Lfd-z85Jf2S9rJ-NQGWumoEb2OHdQjbHZr4h5zSmjXmFR-PCIoOiD4cA,JrwHnzwtIolD_UxNzhp7H-fbU5wNoMlCNaW63CK2NkHWkkU,FA Luvvee,FA Luvvee,Luvve
qqVRz_9IKOzCKfvE4Fx8TSj9VhWbMrLkBKEgSxDp_S0NFY7XZpvEjSq-S7Z8GQy0eLOPjDyUigVbGQ,mRTt5lY8gc9z40NazZA99SsIDOSihWshTsyyI42KrC2tmIRuL-gysyy_5Q,Jere Klein,fridge,candy
-FTKOOjKlz9c3xs4M5a5E0TzXvlj78veBkYTaBys-8ir9p4v3DZdlPfmkt-opZJD423IP6zkcjDmwQ,GUko00QAPh0mGkMihbe26A2niHCeFGB_H1dBAr_8SjDmaUU,ST Acopa,ST Acopa,BR1
p7CfJL-7OVqnxsRrw4RaE2UjuLYJAyVrojdpPetDkZ1xLCE_ULWwaC9Z1-mxBTxuMJB6I0QbdPfC2A,5-9MTNWOGLtdUq_q9GLUwxNTnkifud-5kwIVNsMrEG6Y314,Mestre de kpop,kpop,BR2
kB_rpGG4TATtd12QhqQN-HfiLf2vQUeWHGGpxB7hQLvTsZSijze8VO7zbtHmBVY6AhsYus8ciXxEaQ,_cf3pDkGpoSmXhM2ZvgXVHpZVvVkkaIwaD7Bvn6Kk0zWM5I,Namiru,Namiru,BR1
YQDfTx57zqavJfXMmBUEItLz5veCmeYPiUj0gC-G-kSeIspYsqt3Q-wuc3-WFFWAAui-62J4kuaQgw,yNkX_A2-mq2rpi-W3b3o1fkGFbwk2Q6hD1ZSL9pDAX2kvw,OddySseY,OddySseY,BR1
Dp4RZA6moccS50bmVZOwEsKveBMZE_bfoJo0_0Ijh_mghjgHfc7yOb_uLw3og3P9By4YzozrbRyDKw,l4YiPrSPwGQ7q3fyFR3Z_qOotsm7rHrNZd3o085xPaPvJQ,Hortência Flores,Mainker,br1
aR2Mv--WVAS33CSEfgYnDyW0gUCrSqwo73S0TTAaZNaaMO2RPkupNOu2Gyiv2L5d-UScQs0Do_EwnA,VcCt8ThirA8CGFgxT-fHmcYx0lgoNdkgKhHQDZ5ZHqCFOg,lapidissio,lapidissio,BR1
Ky8PcV2oPxyRTkPsOt2nNoV9-uRvGFF__Lo5D9KpF6Kp49vgieVvwg_z-mq6GR_08_RHol7BNlZwAQ,KOl8G0sbP9DX6FYLXwwss8XTtiRTdgIVBglpaDQSAxj4Q9Y,Weyne,Weyne,BR1
njVogc2UC6-ThLL7xe672TSWKK_83mSkFvD2rt6ElPMffk2GDPLYScBIpcOSAeJmqR_igDGKehongQ,myTnFx_ga3-jCMIEZKPxZi0Fu5GXzVLKCVlodoJXrgw_Uw,Danas,Danas,xqdl
U3IJ108bxOtBDBicJpk9utEUatQroqW2lo6-N31ldo_LC2F8QbbUaYgD4Hlr-tlTIp4Yp1O48vqzJg,pEU68Lz5POlVIouCMds0_0XT6C-ffAT1HiaSqy9jH3AJww,TTV Psycodelic0,TTV Psycodelic0,Psy
nA4-x991w_15pG1V_GHcAErprQvGrJe7daDtYhfWlZ80-nusMx4RGWVEOgsN-Zx8zSO4yz0RnImNEQ,_Vaxxh2DqL-DIfuNd3fNRHWlDJORqfOb1Evo67K798W5Rps,O taI do Pitbull,O taI do Pitbull,BR1
tzNDaOwD9cvmKInC2BbXnplhsNx4RPX-EE1KFmN4Wcb029vB91eqbxA8jWeP0qb-HpNuf1E4llrbEw,di-XsXy4-u7N3YLCGmU6KPVpYTfILuRSq6u4kuuaGh8qE5U,love gatitos,phantomsz,fanto
bKh2unx45KVO066eFScT79qkYtzIRB7BjnaTlbDwU40d2RR6vUvAaQt_nJsPDGenJHPDloPanctmSw,MWG4cMNOi-DpZFDbhwKHoIF-oBYTuTfPDt4HDfSmjxJgTw,zzFrost,scripterzzzz3,scpt
7CqfwVIIdl7TcagzjsmnBO04GnKQ25iEY1h_E1_ndv5POg9AT3bRIMonCXx-lU_fCeI2e0lw2bSFnQ,E6VX7b8Fo393nj5FskOHA30LPxBT-1Y1_cHtKMeHnzFZdlFh,Gonzaki,Gonzaki,BR1
IRx5s9JUGYDWfqwR3Rt4NsIH1aJBg-_-KSCcDxF01SlgVnfSpmHLhW40gkme0V80LuKcqkLMJx2BIA,--_rVp_2a2INKSbU2vr20ilxTVDM0zlikj1Hz81qh375IWrrXqa8tD4OCg,pz2,pz2,BR1
sIZH9I4YjZ-Y5CDBQ78KYs8SNrmXg37FaStu4c8rlizVB6IZK3zqy3Aq2XDnHZYc5wgJCw9-DUxhIw,hybGBPRn7xJMob5eqrqPhvAppqteEQhUpbC1BhqCjm-AjQQ,t0rve,Callaghan,clg
ENJWi760AXh1O09g47iMFVi4-Rqo8AQ52n0LN1SmkY-6TPtIoV1yt4WxV_0598yLLLC_s-Q458zrIA,Kpsl_EIHPBYiwyAhORe1LPBDIwngQVzQytENFqpLTVFiYaI,zorek,derek,tsc
UBsojlScbWH_-JwZpsdVtCXT3TALw4aPg17ce7Tne3wa3meejR4uin7zGeVrCIDHt2I9PRnSiG-_Xw,jcQnkJF-aUuWEUWHpuQY-8MDAwhB2HzFyMX1o3UdLxuHlkY,EndlessViolence,EndlessViolence,Diana
Uk4Q4Hi05jLs4e6NIs229HFGZPjgk-CXXPsuzD1suwqGkFyOBQuooXe8BNe5cpeyZU9PSa53s3c1EQ,ctZ9cXH0h7JEVLHyiTR8yaRIVfByef6psWAfcWEcjM_dTA,ShaQuinn ONilah,ShaQuinn,shaqs
djfqb_ZJou86h5YzsppY3KxzZ5mVHcwfc9182Jmx_0OP2Sb0xBnPR5G1-CuTXtdaKcgfizQUEYL_4A,nJ9ei9D_PhPZz0EWIydYLQndv3cP4Nrbr45rr1zyqCFh,BRK Askadan,Askadan,5417
cajCa9ZXU1mb_SLEc_sPjv8ZVmuP63UZo8xevjC8xyIs6GZsZ753VbHom6Vh3XmNyuGrsDQnn5pB7Q,zeD5vpOy5LEkdtjjz06Z2iBxfb97ftAIhQtakeHM7e_j,Xusty Lover,Die Kaiserin,Bubu
LLTK66olbCIHhKP9zQm_95AJ_97YQBHO3V7uYq7-2K459TaXjuqGHNZXnFRgDwCT1gwDv7Dv-HpmMQ,WLb39iLVxZPe33Y10uM6Fp08GVEbrPxw-Bdo66ioQ0b64E89yU4Re6viTw,Reformed THZ,4M Nato,THZ
HiENydGm1YTnPNbkF5e4OGuvZwsDsqnzwUBdlH1fBZFvcMxF6CIp3Si86N0qCquzKRYjXBJ-eKlZtA,ooZJdy6zIbLB5E9z8zl9BgO9nHH13p5oRjyGP6al0JE8dA,fala tu manin,fã do jotinha,1234
wdZ1BRm3op8Knt9923Ju9DwoB6fJ1SnlvEeuu52Kw5pOrpeM9rxd-AumlQDPPUY5UTUSQ5Ai3EFaRA,0kleoLedpk_l62EbyvXAJOx6WfPbhsoqeY-Th4UtnKhbYQ,Veemon Alado,Veemon Alado,BR1
ivdJ42svhC_HRIkUwp1Q6MVCoHIlcSZtuvq-JSqGodgsoamwPML99Zaky9ABlgrceo8Q1Btj9I6OJw,LhjiKEAHevKTsiLsGka3JGBkIORDBrufBYZEnLM-SXjFJsPi-nZmNqKtkw,QUATRÃO DELAS,Patolin0 o Mag0,BR2
erVMnG4FdDIVLw06Gezbpu0y5I99gm1Wd2VP0fr-HfXz5wefdpAxBIetZQbsN5zaV3rtpClB1ZwcuA,k-9U_mMycTFsb9KbiCepOC0FDWZEhwCkFH2cwjLnif6RuQ,Euthyphron,Euthyphron,BR1
bkDNGEWN0PxOGUp-ldMoIuG_-Cf0w_sqWAp9ABhxMtQUWPz_4HkKfx_FQTVLShBUKFJq7P4uuzGbaQ,oWOVcKCAmPY5th8Jw0p03SicwlhOSNhbreiYGkZYUbC__A,Theseuss,Theseus,8686
GwW3TaTxqR3luyTgJpIqMILs1HTVJGfgvKrclv8aSgq_I17MrnvEah9NG1gpDOINoQtSF8TaC_MgNQ,NQxUQbTK-WC5-rnSh10ko7bO_IYhtC7uRbIzPOFB3Zc2LcM,Hatsune Sona,Anne with an E,Sona
HVPA5g8p-EcraKr397-sH1XbunDP39aqdexEk71vPMKSucq1vJQUQ-9q_CH0Q0mZ298v0oLLoPecGw,Dlk5s3_cu8pJ-U4mKV7Zuj_8qkTiJvpzc8PNzeMzNHRXwg,hm gostosa,AJ Styles,mito
fKNZtLyfupuQgsRP5sVTRjvRpBoXl5eOP7kpoZhaJbwOBn-b_Omx7pApAS2MJCJGL9k7AlAt1D91yQ,KZY0W8Cw_gAB43EsvK0FJhZDCKOSh0uY4CMu2ruBPvl3JQ,йanami,r g k r g k,00000
Bmu2YMQDJ-fZdxiFe5bdM78vHglHfwCFGn4vca-jofV8ZROvZH-p7Uy7Nta6JUIatI3gPdjMFhr7EQ,BOFYxcOtvWGPzBws_q6acQMk-Ibuvt6dQxD1IorWeTithWf64DCbfSP7EQ,itsNCLS,itsNCLS,BR1
UY7rLZMmjov4Qzhz_0n5zbFPOBNYzTGiCq-s74FciDxdRj9zw9zcgcR-WWfVhfIj6ALAW5Gruc8umw,cLBcgc_kFAElkjCwsvTGgkeT-G0sbc_rdwiCRtNAiLeooQI,Dorival Juninho,Binho,0509
S8n5LaP0qLBLZoXKARRik9qcRxrY4Xc7JAoVfjpQg5ZV9NO-0LxxBgqlIUNpQBcPLr9yUC4kBCccug,m1FcdTF4vDp9lxCGWt6OdVseJ3_JHgWa9TA3uudeZ4T0wMU,passional,edinho,420
pisPPsvt4TG9dYBoSIbfrTP20v6t60dhIzkPoRCspc6Y6owL6ZKt7fVglYuVLCawH_OzA08jHGtPvw,aw8W0av0vuQ00x_F4kLRQlVv2TuW49hQMltRt7ai5dYaDw,Resenha,Furia,RJRJ
y_dB5SxuHbMYpIjPW-iwlWNi5dGZ8TuEc0RN9vk40ggw_-bNL_SzI6hHvu2emV1WMdnTGStFOdraVA,gNlgXEv0uqjBcFJfgYjm-KDyrHj_dFwXedpBJUmLe_4b8A,rulermorant86,FAkechovy,NNNN
Jz510Yxhaw34WR4iBy_Zkt1hfHpoaano1IGSd0uAnI_Y0HsKB-J-b7XgBS6wjFVonlCJLZ9RjZkczg,hh93_m4Bp8Ah8Pge1ThaGtkEU7t_UQLxk3TR3cj8qpUJNQ,Megass,Megas,MIL
6aDr0dYwsFJGBuM0OD7In-JvXAp93hbJKT6ZM0exHSLWqvA4M_OWooowhHGcvyoJPQokxbdVBnQcdQ,wdS2uk_M9fS2UYmjUjt4Ws2AJVMKM9IOGSo2AL4gHBR3XYo,SCCP GuiKifer,SCCP GuiKifer,BR1
gG04PPhk_nOQfOM6mZ20aqHW6ZcohMWjvMg6WCGSTmI167yFOwExYfitT1jc63bCB1g8S7whKcYnuw,ngcfzNGEq40Hh5JrHOuwkEVqL-xvQGj2YBUoHpuf222W1FbD7zU4atjGew,gbr HAHA,gbr HAHA,BR1
LbF_BbisQu4l2csCogvJ0wblp_TWxGiouKWFc01-VnPfbFx7hmCKGQm3eTHZ0tL2mD5sd3W--X14pQ,BIg5sczS27LdhUPjF8Jzm2cogvB94EWcOZKVnOHAOvaK,Mandioquinhaa,Mandioquinhaa,BR1
mwXElpO-0pVxbix1yllZGZRxIJkRxAfkbHiGtGhEbYdJRaBQQdZgC9NDpevFgfc0S4IZ9XNEkPWrgw,9_3auFQN1b5GRln1c0zOrK90QnRQHK8WrCUywEkbTRoB_Q,Cerchiaro Bro0k,Cerchiaro Bro0k,BR1
p7355SUFGyhZ0Tc3_y1TnqRg9fVKJkIP96IIg1TWnsCk0uQI-Y-tb2dWASytfE7fXUw-VcCbJ-lsjA,sfruCijUTa1XhXGWhttF8M70PwS7UHMguj0uWHoMcK70CpwnkK9xI7HN_w,Cupic,Lux,Cupic
UvIxd4xu1ShFTgN3WHcUtWK4tDmAH81v5eGC-SbzQ4nCUq6JlVsFnSD_GH1zsvgOlASZ0E3sh1EfSQ,FMPAiul5iVoS5YIZXqNtO__6hDA98g13B0HeewO5UtPa,Tadalol,Tada,MIC
0egnwbCBpYTy9gR0SUNo2NE-bW-xs4OiV0hg31MPzGk2Ak2LxCcJWop4RUn5Dc4COFuBQaZM33_rqA,tNqyoNUC1DPQhbN4DXMKohXS4Zok6oBSO3CrH8AI1JtwT00,Jéffrey,dopamine,STF
8xqxRDq8xzD_aBt9vC0QoNTaS4zY_HFe7CjKRxnKnDvuYE_xJ2-F4ekQG1YMeujoQT3cm-HuZJVQ8Q,sPq_i5_FRwx0dcOzdSXpB7qdZA-VVR3OzdpxpyGUCDv38A,auxesomen,auxesomen,BR1
74e4KtDXK8w932h7d8OcXTKDKzxWw8dtUWrCysL25zIkWEhcJ4fk_2tvjtc8Ewl7I7qHKvMM2ZcbyQ,op7PsdfYeRaQ3M6-85Rf211bQ47q3SzRlNJacGt9OJqw6Q,ninjakiwi123,ninjakiwi123,BR1
OTK3SEQd_wbxKNYyvD2m7TUM9nPfbN19I1scSZKSemXbsUZK7ehHqS6bZQyGs-L2O3HCeCZIRdJhAw,2NUgdS3pAaGT6CeCAlHjHnNphT_yFRoK5ScXGyVrJOjp9A,Pk Shelby,Pk Shelby,666
we338gKwOMIEDYVMw7gbWuvlx2U6sjA0enOH781VkKTcjOFrq_3jiBePKNue0pLP2gLqzEeXgks3MQ,7ehKh_Tbdsyxa5HM-23W0BD405DoT97L30P85bL5N6IAGBL1R8nEvzrOuQ,sйow,Killamanjaro,King
pwqB35Npav5HXOMRGQE4hD3r6wj-YlGK8dNBAoX-tNdlSL83PpQZ947TEJZ4p1znLfUJBHL_wlU1qw,nkHZN23gpAemIeSLIRJcj-BVT0l017G7NRWApf4TTza841q56G08KiiXyg,giont,lblbhpspcst20,morto
4P2gXGfsLSbF9Tdc78kCmnfWMgfVtaJ7xOMnMYsyRSxTscYNPkq6SbwY2DWz8VmAPNteLjboF03hFQ,WVyUA9U86SMRAJbCPZlrCcd0YX15ob_cZFMPdcMQ5Ei-Ync,Ráyquaza,Rayquaza,5533
aNXKFVDgiu8ynVnAnHz795TCWobAYqAf3Qj11XsBgDn8smjIm2XaPigAvnOpPUNdrTmHQ5CenfbzAw,sW0j1Yv9W01okm8rLmIuuDZ6nzXSjYIADqpEzCUFOm83,MeGUsTa Pønei,MeGUsTa Pønei,BR1
6YIvblOGxyF_wwDTpuW4pUGEDmf-kf2ser6tR49gxRlR2Rhw2V7FoX8RHFK2rKvuNbRXNSacsRvdNQ,nzXEEuBA2gzfiM_RW6JsrkIbEu17Zk7FBQwLnwl-B5Kdu0E,Muzan,Nappy,BR2
1xUOHpNlZmN36wzVjZSu0O4f9--zYqaAsvXDz0OmdqX0XQm42Hx4KWdQNfRv7wfuCE9lC3bZMm9WBw,zx357CwQgyOX8MDqGweVpVCvQ5o4PSj5CLBQoE8LZVsXRUk,wadefst,zynts,top
oOoZGrIzzAK_tul9vvt771vHU-TIFRzZGs1F8nLDwgt6bhcYUdelRHlyYdw-1D2Tbapkry_h8EsCqQ,tdmFqKzFNnwNQPkez63GHEDiSoMrw-ZX2A7ul6QkfmO7zycfjz136MCKew,Copy Keria1,Copy Keria1,Keria
gMosrk7X__s4yvLMM7OPco0B_G-OtVlRVXFQeJlCPuFjQOP6rnJGkV6_mHJix3H1obT0E7JSB-ryCw,6K0Nn8xkphAETwJQlwM29OoIrM0-4bReYak6Ctixi3iGlg,Lellisz,Lellis,4455
OXEZLEhXK9grpcniD4OabR3ZYiBWcIOTwPCbGo8f4O8zhMCVUu_pRClLl3XyVPtS_uPW1WrfNb1CzA,D_lDOK5jLs9hsShv20LMzVVNrWf5Gb62TwXVAFjczsB4,Raivern,Akihito,uwu
LCtCNx3ox0W1ob8FkG9OSDZ8x6PZQeg9995UbTcghHAMjYWAvXU9Jnb888dTd7lwp8PV_53GjCqKrQ,wBXQO_J8aa8Mb5hgZvW3NNGUgyEkrXYxDYTZ7q6v7voc4YU,C4RnuT,C4RnuT,gosc
7rJw66kHkTS5PcPVspZ1PGdbsgYYkbJAmBFB5cZ3ORp-Ob4YzLEVHB-6GzgPCF5sn7LvUUfD1bI55Q,-awBEvOYhKOD1XWGcB0cZj5l0BxI3TfvMBnXHqoPROepNw,Hero Lone,Hero Lone,kayn
