matchId,dataVersion,participantpuuid0,participantpuuid1,participantpuuid2,participantpuuid3,participantpuuid4,participantpuuid5,participantpuuid6,participantpuuid7,participantpuuid8,participantpuuid9,gameDuration,gameCreation,gameVersion,mapId,gameMode,gameType
BR1_2862075686,2,AJPNXmw0dZKteVtr952_QNjLVhrvPawwT0U7HB0IIKsya0VxU5COijGwHr7nsvUN538qF6z5UqcFyw,2hMlRUFuEQ00qGUQCDOrXo4wzeRDRaLDXFNK6Wb0IEO0cgGGbz9G8eisyxgQBYotpELSYDiAgu8C_A,wy6Yw6GqoQDuiuTbB11E6oIJgCDJ3MPICTYwl0ZH_Oq4Kq_iz_z0a6-kTvdxtFCuRCi_oZhc0cnKAg,Stdp76OwSx6ACkTl-KLDDWRM2PGJXHitB08DTkNEUZb6jIkDMa46IeDepAxbVNvFr4FDSsP0DF27Lg,18sbE9ASgLAsQ-Wbqx8UlaQe-FLyZlAn4Dki0pQLWUdeGij8lsdUWif11mR2U-VsxydHHDpMIu548Q,uG_MYC6qwFi8hUb1CR8N4LxRtuR5x8lvX1EG7gWu-YEnBll_X6RFZ5d7vLkiR8ipRFtiOG4XLf9jKQ,sdggZ1dRmlSbPNVee4GHCOyU3JffcFyisJxi6ryPShsRFTPccGYNjhWJilRj8UFhNMo-j7JlR5B1pw,CMfa4QaWnU9nREMIepcqinlTvX96nvHLApkHJCenuiuN7r8h6z-vncB2IvsKG0xdSYxxdcQpgtpqjw,EJXivYvC0yyleosHeaX3qIH7X6azl8jRMpYMzuXxERbqOQ64ox2G2fL_EHbJSmauTNskqZm8v0kddw,tnAhDmP5tSTi2evu0olJ_J7NJe__BwyP85tRliH1MF5ffBNtuNj6BmWVZzQ5nTsazM0keq4JrB2lhw,1648,1703615261717,13.24,11,CLASSIC,MATCHED_GAME
BR1_2863941029,2,sYnsCTGGsw3FPPCjaJkJHet9wyqHOPLDBe3gm3kH8Ll7NP1mUZVx15jyJoF-RomFVcXpftLseZ-Zbg,bqRGski7VzZJNQFmZRNWP9h223_w2SxhT1u3EX2JcWWv1cRGh_VIM5O-LMb8mUkiTfhKwU_c_I56bA,lcr2GH9KXKKBXg7GW1GYzFA-A_MhkhXdft2Kq-_xAv_P3Jl7kMerexVnXpaE5oU1AUkzEfVdWlZj1g,Z-_IJdxFBqV5FCl8rgwYPWyG_SpGJFsOq9HuKWImBPofH8mIp2rCAspkGz_K7OsAOjJy7VGxJmDyHQ,0guwUU2GMTMednG2O90QVxCGGqn_WEUdVogezPvd1zzpG3fGf8F_aQI_XjJG31Fzo2Eb1vxOXYCeEQ,uG_MYC6qwFi8hUb1CR8N4LxRtuR5x8lvX1EG7gWu-YEnBll_X6RFZ5d7vLkiR8ipRFtiOG4XLf9jKQ,rpsZ1DakKX2-Dn6w7fcbZ6PXJ-1sxAO7Kfd7q669fQ5KH5yZJTTt8UYKpEOFSyHiao1HvKEFXy15vA,gh1kXtcCwQPZlPW2mSosO5MwRowHYlogHE4KsK8ou-hz4I-a3m6JLkQD9ydCHLVfYkr0qHLgqIH4DQ,lR40uIALiGgSaajw04SaqdpK-aK9-vuxahUcIFXjB2UYXBJJ5yhGLGLbu2SNaD1-rKA_fVN0NCGVSA,8VNRccdmiiOcGKYZ2O0_4dWAIq2vnrlqXK4kOSlOEu94V9bSvTY-W3HMYGwMotC21GEP86JrM0gWkg,1682,1703879005474,13.24,11,CLASSIC,MATCHED_GAME
BR1_2860564392,2,MZrNnmq3FtB4zXyC-OfLQSlx9eXw-3QLawjsH2KBsW1SaS4ibtKd7OPYP66H7DsTfhHW171lt0Oggw,FebdcX6W0DmrOsLNRQcC4YkY21TaMyIp-YZ1N8ZREISiXUoRn9HlJMN0ithG9mjYDi3utSghrU6tpA,ikSHQ_og81VMlYkyd_X9T_BMnJj-B4WO-TkEkvXzsfMhMDq2vO6wBVlwVPzUNWidflXaZL5NCbdC6Q,WLsgqyWNWNDA3Nt8PFm_xtCXDiX3hIaRLJmsbSI6WN3_-UNhw44QOqwD9dyn08g8eeuuWN6ZouvwSA,dxEhqyFFNQya3d1lerdTpHWMSjPGJnopnnhHVsI1_LaK2m3BeiG1KNFRGVIsWvQ5nNBRlbqiOkQJSg,Gj4HYgGNUjHCKAlC3-obUqayKmIZp6paL-zyOyAFjCt9utmG_neFH3BTd8KaFR7-8skNNFza5xXXng,gSnh7E7X1ZeEyWPOlQVdwp2PTyoFiG846SO3UD48HjfoSWBUFHHZ8ldklVmr4hcdiAcR0wxyELurtQ,cfsO0RqoOSdcNmO3Kf6U-tUtuHMh0lT1nfbAxIClAq-CEM4ZZca-aMKSntgkf5qvOJiJN6kH8sIGVQ,8YM6svcjNW3wq0hlIVr4syLxHQ7aPXWNhZuBUZs9C9wwLV5WLSC5O-VWm6RRSDXiLo6D1HyaKpXI5g,HtLPDgvaLedahZxrJaztv5QQFe4zb87iU8PKQsmDJj08ynBp3SANd13ul62PG9yT8H_KWtJbw92FTA,2167,1703376183389,13.24,11,CLASSIC,MATCHED_GAME
BR1_2859554309,2,RDQe-uftFJJS3cnBBLrW8Vn851NWMT_0xHicEZGhzt9TL9f2wO_y1HuLtFmNAGXpGga1_m0Kb0NkUQ,oDwcm2N2GrRvZr5MLVVehWDUeCvxRzWxuoqP6oRPHDSKDwYuKTLFWOYt4_XUwQEkmkE61b7x7HeZVQ,2Z36688Q-PYjuwfig3XhGBr-U2e65ngx2zIvFYfOSFQ5EZRlf7UU6eMAm6NLg9BfsDkaaZmME768RQ,sT8wRvngZd93ltaOce3f3_6ZUB21chOtXlytRrwlhWlFr1P8VS-40YBXmQGkJtJTzKLv-oVLUXj2_w,ct-n14SjUIFntAYFTNMD5GXgG0IVZrjlL9snhbP2c_PwQHClryhspjJik4wlkR-6fue7v4hi6YWzfQ,8cY5Q2MDDngwcTvlr-kAO_HtYYF_UluK_LAufCmNToPUko8HUatvfrpI4XzlgnFfsmkWohCRBw63fA,DkuPlnKZ6ER9RwrwGXrotlKLAGs1bfKEbhqHRdxi8NXx5x0BLGhdtc4hCYMurhR9vLhUnNnloF1pYA,Ky8PcV2oPxyRTkPsOt2nNoV9-uRvGFF__Lo5D9KpF6Kp49vgieVvwg_z-mq6GR_08_RHol7BNlZwAQ,1lA6xq-DUqD_5MHyeDZW6tUC0DgOFXYwhDBHkCECl5hHngZD_iQsPdHlfiJBdsvcxNZAO74nd0SJOA,Q2oHqEUzz3YZFSkQZtRBAuWTwRCy2eKolRvfmy9Q9i7NBqOz1g5ESL8ul4zgRB5UydSlAsoZVkO2cg,2195,1703218190869,13.24,11,CLASSIC,MATCHED_GAME
BR1_2860468587,2,C0jbROQ050sfW7mHEzj0o1eMRvQHz8VgM2Bkmu_knQVBHFin7OpkILWhneRhcNIByMFMwiyrLhZX3w,p7CfJL-7OVqnxsRrw4RaE2UjuLYJAyVrojdpPetDkZ1xLCE_ULWwaC9Z1-mxBTxuMJB6I0QbdPfC2A,_SzYmfFmeOZHMsZ0qWiROSkN4vkATgu2GppPVZ0sh4aApE-jPzpl0mmPhT_MiqETVcNaiHO0IcxyjA,vhQ14IidN8cGI6WMgC8PdOYkjZX1INUBwDrMa93frpQztzTTlpnkyDuzcT_jnicsg7jWdKtYlH3uvg,7QL694d0-7Wuq9pkqz1XQXGS3-zxQkZrPBJnkai99vxpjSnXEivQpkYFNzW0W6Qii62vu49Gfk_YAQ,rN3iY1LomWhs150pssYryTJEacBKpGfLp2okPjYY09iPeGY2_Qg0YejmRGIZrmSkm-vjFkLoEMyFtw,8TwToPVneNN-QdpRZkUcCAY4XhBOM3sEktZxg8jBbRdvufqll0ZwJkcqX-U0jCbQrpZzsMuZeTuQqA,16Gc-2tRhJB69hEwna_CxqTNNET9zrvRfMD9Jbd3VhPKG81QyYwo2KTazElZy8fQImu3pOnYIFSxrA,dD5pgAPn_Wksdb5Ca6YVy3eqO_f6rDywLBXVboeHt-jb_e-pVUk7BzRdVMvzNU88nO3V3QdWkeqEjg,HZK3SWPDakVMR6dHP-H_VDPN5zmK7CTCwjXMCfjGUPGd7pM8TbISW-zdx7PvL8K76XMiwziw1m9BHg,1707,1703367368128,13.24,11,CLASSIC,MATCHED_GAME
BR1_2859850014,2,od3oQ4MyAHZqEjAY_9pnu2n032cdVsclo3GslaAKQY1Wl-PcwMz3Ty9qySr7ZR6aUMvm-kqlqJfxxg,XwysZHsJY3D9KYQGyYf8poeN8q52Q1OitT3AuVSxM9nYt4ub5lzil9zO31dSB9fDJTID-IDkfb67GA,K6xKPrML9CXigah5Lw0N3GjeT6MO66khzrS28xR2tXKnecV7Z_xgzJ5A_R59KDw6Vl3iBYmbelcUJQ,ECGd-mGD2IzEUr0lT2M-bmq_Y9Eq11FztbNo_8W2borKSNG9g80vDJu4rLr0FAd60vp-XJRH2mTfEg,4-crp27HyjjGzUZIddujv7kk3yx1hko9afsnBxZEhmc_lihT_qxTBPnQnwZ0YwdPYEbp-I9RfoEgAQ,bzAFZjstCAV8msCw70LKNNT14NittzYhPDKbAfrZy2NR1oLWnKvJs2WI5SNyMUS3X3E90Zjou4JOkQ,tf50nHwwCqIDl1liilNc4xD_pmtGK5001fU5RSdHQ30wxBB29l6wG-UL1HjhUv_T1OlS0DAopzrW_Q,HnWukyH-kmvogPDjWQWlk51KYgGG1lTSlR4y5DeukSrfyrdDGBVsXSwbdcHdNxybWmqvMR_bdAylAQ,Vh5GN-koOPLSkTLivw7V9-TXlkbzBb-PL17bJGXdTEW9aOUggP9CRQNykbTNlujx0YAF5zmTH_1O-Q,PhWHmb5dWRxclm8jooGmLQO4q3kLY8BCjGKWC8rd9WZrdXgvACr9DVDwEZujgaRbAeciyopBacfMlA,2096,1703279679377,13.24,11,CLASSIC,MATCHED_GAME
BR1_2865608611,2,Cjgrr_iSCb4_vqnAFyfn1uAN1KShkAgpAYg-x8T0DBDCxvXNzZ3WMC36vhNUPgXWw9KNN-j_Ac4UGg,8gHlBJTpZRTZgmcis0sHOjwbSxL5oL_q1CWrjYaG1o5pYRbC916LJH4eGJIUxcdOVlDmSaHerHkCRw,EOjZ_ANOaGhl8GrQnS7kU7gXQUb6b8kE0nVW1DY-DakPW4KO_IJrmpF6gy37uu61obQSFvudviGeiw,O_2JMh0A3xqidknCO9wnU2kPO29nWQMewetVGa-MFROAJFC9uv2ZfPHhF60C1mRkZOSV6rd8h34ynw,7Rb_GjKc05Ny7UM1Bg4a76wRjX4GyaeXO0Joh7NfQs0nPIse6lME-SCBwq6VrQgzHxCN8pxdUSZnWA,oE0UNUd5cPN1rLKzLUCZeloFXhqCbwwAaAt7MFv1F_7WgwRsWwdG6gg2_HCFaV6vFI1dyk4s-TWV3A,LTPUQ8PXhVUGsH0a-eO-KtUY8CGVrke4AVenA-mpVYrG13BR6i1dV4YNMQh-wV4SVOh7HSn6wiG1cA,nujtPlXwCOsKW8L51Wr_BjYyKXH0EOKLY2LN3SMP8AjUm0JGYTwmuNOv4-HozGzGGRj2xS7jl27I0Q,OLiXmOuOiBPgHmQjpY0J3LYSz6NkaZP6QH9hIvqZMVCeiKbsJYvZ9SrDOMTpAAVUQcN8RNRFZhK-2A,xTxS7szCysePQJutshbF5NrZsXOBNebYJ-wsJ2aOBvvvjPPk_OuQnnXtWRpVEJyy8xgBsklRHQ2X-w,2074,1704139488830,13.24,11,CLASSIC,MATCHED_GAME
BR1_2849527876,2,EhmwWMmSN_SWQ_aQgy2Qe-rOBdtVoEI85xra1QCUjyIIrMzA17TAxw5RBA8GRJjrP2mTNex8kHXOjg,0biKbNMRqiExHbn1sf4RjjNWTeLKYBVPnHnnyzvHSAWz4eysO-a1_EdDJLGpdmbdQtq-tK9ww7lj8A,-iAj-Rzic-2OG3ZWjfjs7P-11PgPKPUsQodkMVtV0cwunwcHQQYp3a1x3oI26pIdIdNpZ7k2smQs1w,L8x58X9xyN0BNDSD0-JTdAaSA2-fUBPneBXXmVh0ArmqvFHJ-r8xWEr6fwe4gLXDRg6jXJBpney20Q,HG-9FJiWVCX27D9kgRfAxK19HyrqHRHw5aoiua8rNDLmezimCCtq8Kv9KtxhwOyjglO4ykhFKvynNA,1xUOHpNlZmN36wzVjZSu0O4f9--zYqaAsvXDz0OmdqX0XQm42Hx4KWdQNfRv7wfuCE9lC3bZMm9WBw,e8V1aD9vGYJv2nGLuf32CGC1AAq-ZxCFix7uPYwPFNhAzq3d2tydMbpG0YAv7bXFZR4_PbZgPxNDEg,mgLo0m_JIkMEcShteyqCU5dILO9SC-TWqUlUQnEDct8a7SlqMIDDZBFE7yIZRsM3ehPP-uqb61e7QA,sTseh7cUWlLedGz7PVUmN4gxkn5BZIyGOGaumyZ8BVKH9hKg3UBFi8_8muH0Gu3Cjygy61TQBmD6tw,jduj--vKcCkPfjEVJ_9jWUm3rgiALxaouYAUKmRDDdLkxexFlwv3UJDf4Yu6lvsk-SqfVA3K5q-hqw,1359,1701901505310,13.24,11,CLASSIC,MATCHED_GAME
BR1_2864274375,2,I-7QSu2hVc1EF_-4hQJ8oSbQu4hBgFqKmOJu-xpizCkhmmOOyJ57gdXwYOAoY4z2fmwmHPDgIm6mAQ,S8b4PR3TKbafR-BUTkTeVjvGiw5uK3GzDWK4fc-Saa9PUBPOhLiOEDIlnty0ZF15aGYO4LKM1X0n9w,eDwIPD-h-YZpD1te2ZDzvZhDImQio8BrAxjvjtvJ_hL5RWiMtMI0e3Pp7fXASsnAkJfKjmN0298EgA,c-HW3H0dkOedhbs__9S5pDteyed8ZOI9vil2tiDO4i5KbE9ZQrmT4_lflxVVgpiNBqiMdvOnM0M0ug,yNYuLC_og11uuzG1kQoKMzV-jFqiweIWfQHImb_So1SSXIlQTMVWDVbXc2YOFQ-F58IuVV58o_h-qw,FabM-U6kDZkg_K_Kv70vqzFn50sL5nNE8L2kXrwMzBZ1b-VpJMu7onqeNbY-Ii1JXQLxiYAmdNt1nw,n-2ZVNlW6NblG3i6bNGi7e9Qt8Vv37UXsoo2TpwziA6IWogzkQGeI1NuAm4WGqH3ix2huaJrxokRBw,0iWv2zi0P9-Lp2NtBzS9P_NqG9dVx4EueWkQngluwTuInX91CkxFsQOymhHAcMgGo9B5KHJ_Ej5isQ,j3cddfmMYkZs3J3eEXbL__Ji1uXip6cFtoLk3iNB8UWc8cer9bis0NDSLZaOXhfNFTN4rpWV37gThA,bBkBUtelkdB0KAnrEsXyioRSb7jKK0UllA08XT_6qbLzCNVfE8qG2XgV1apt2nAHFdsqGx4hEkuLVg,1714,1703910828594,13.24,11,CLASSIC,MATCHED_GAME
BR1_2865202982,2,mFBdn12lUu7iDi9NK7hztWKMYMzYchNTRyO84gHEmgCy1TbbXJJK9RQUR6F59w2FH18Yo41sVg96AQ,jJWe66nXJt12hJHuQ9mHBFv6mdVKSNPWEAnneoqv_6ak6P638Vr42C4Qpp6syTE_3RPGxBgJHBWryw,TNGfv0gK3eZL30CPDyFeO0ILEvSqXDC3E3g5lrpiXEbX1sCvtUA7lOhKayoxryk27oXHU1twe8F7fQ,ENJWi760AXh1O09g47iMFVi4-Rqo8AQ52n0LN1SmkY-6TPtIoV1yt4WxV_0598yLLLC_s-Q458zrIA,GG2QLqE-IVLtFW2Lq4IMHG0MlZVe25LjViPg-FvK_rRscgObPvnFP4VVSMXjpF3gfAILnfjfEto7yQ,DSiMo0U_kp_8SjtVYzzT_4ZV0KsudL2ykpSr2EGDuttDomVdMb8VBl6Kx269m7blE-3G6I_M7Ud0lQ,th10CeFtIfdIQhUd7-77VDEdLQdeDXH7fwjOZ5RdtgURraBufrqgQbu_lpiMKd3bCDl2B1VXfd-8_A,t2_MExVmjYixLYgiln8szYbLX6QPuTIawHpscz0pdQ6fwPEsUTl_fKDjF4917kyVKuCNJ2cQxWiNQw,MH45uif5agsLM-TMI7r-7O_Ul5yAFen0Bc1Z1cAQgjfMC9CwTA72MmFn547ofxY858xImtlqlP4CQQ,3vgpGmqQNZ7gUWgeSaPBw6gEqR9Hc934eXGNbnIDmKEoNKhzgP7igkgleXdQ9upVPoc8jtB6J65lUg,1356,1704055047768,13.24,11,CLASSIC,MATCHED_GAME
BR1_2863170560,2,bxUQuyuu4FrzkMX5himUV0t4kGpD5FT722dDk2SSg6MdgKfK9X7c6HD9TXRdxMCD_zrt2NhX7lxYFQ,GOvdJeAjYshy1ztPIEcWqdE93RbpBs9ZzKprvM80Iln8xw4Pb2ySGKogjuQolfcAMfoQtqlbF5eujA,B8n8wjJrbyNSD5D9KCOBB9rR0GLLu_I_wTrlFkCeS7p7VxpT8BWK9Y8JF8Jx2bw2wAOE4_Q13PgI9Q,XJ2zlx7oaETJ_ZWmiYs8kSyhrHk7rb9x1IhW5nyOUhppluvpLm1jvmxExLVxDOcNBQGSV7J0mhU0LA,QGeMN8ypAB4JB7_TtROucLgnLAzGyGBnY53m39nyg3UuFIglbhPSgzvSeAN28M6MDs0PQakmU_2bMQ,gMosrk7X__s4yvLMM7OPco0B_G-OtVlRVXFQeJlCPuFjQOP6rnJGkV6_mHJix3H1obT0E7JSB-ryCw,Ex_F9FR9dCopV5HV4XubmLK9Jg8jZJCC2-l3-RNS3hxEohh3fzmAz_wx3YvtU8pEuc4rSZ8FB0vR5w,sLWcWkC2VxuGUCWlo_pk4uQhwDyibxo2PruUL_PoCFRIWwUKOlR0zoSsQVVLCGAyolt2SdpxUBatpw,lR40uIALiGgSaajw04SaqdpK-aK9-vuxahUcIFXjB2UYXBJJ5yhGLGLbu2SNaD1-rKA_fVN0NCGVSA,LCtCNx3ox0W1ob8FkG9OSDZ8x6PZQeg9995UbTcghHAMjYWAvXU9Jnb888dTd7lwp8PV_53GjCqKrQ,1788,1703770391945,13.24,11,CLASSIC,MATCHED_GAME
BR1_2851985608,2,KceMcm3FrwiQv0tuZTqT2QL4U8bwgcdkYQeXo5knnYn-hWZeC1qdgaKYoVXsYkWanNfx4OKfg0J2aw,fQaM_ASMxOHxwj1S5kbpmQTbXT7AG-tut8sqa9N5WF44aeQFe3N7fPUbo5C3_xDfJTN4qxcTR_Wc-A,asHUKyrKw0vJIk3TGNxRm3v_h2Nsvpbh_ZsFD4zWS3acyYaTDgYxhUF_8_EYl_MzJTBghpPfFOyIRQ,tMOMT-BVaRQqhq3hhqkrtA8UGwCz9rY1Lnr5U6Um9FkVYsOCRZdbOft3UmUqGXPHvEV2YNuuNmbwLQ,LPsT5iamvIw8bj6zLcvIDuTmZJttgtYsE_1tbhMOICm3V5LWBK1Nfd-9Lbr8ELC0MZkphDUSKkXg_g,7cAxv04SqG4I_5Yydk2Bj82akgk4p77SAdhnBSmR2hicNDxf4tHYORiDHz2zHbWbTBXj4mGtK3dZbg,TbUQzYwuguS2BIczoPmDkQPDDS3AGcw0GYnEgavT550UbKZc41o6qif-MXyh3CIt1YNjm6EcBOr_kw,45yW8wP4mRXE8L-93mJo9HBCDLjYVMdxvWjJGv5Ff0zH4LB-EZMx7jSbGDK5HH31GHy-axK82qhfiA,t-OFS2ZT04XQ3enFbh_XadgFYnbBtOC0DM92frk65RczSKJxMs27o1OEuobMAWO4DBX-5z3fwFTkHg,-XceP52gd7myMC9fPtCgOBxxT6FsB2a_LQSjUVJsWEq8eIBWfM4mBLdiBVvdb90w513_W6DlE3MSgg,916,1702214832120,13.24,11,CLASSIC,MATCHED_GAME
BR1_2863973913,2,W6wXA2jZrS8wdVP76D1AyF3jGK8TD97_HBvp8BJ2pZv7jX_ZG9lI4RQcOCyGvoprA8udmkXhCTgcDA,DFcziQMRWMkQh4VqmyCMFc4ofEbAM90otqsqhePE4G8lSfP9_s18MJl0ef8i1GTLier6LfE8dPIn0g,NJ4oGmqHZiNl363BA6pM9nTvwIl7dzkyZExJBwm5H-b8X1o9proogldOFDi9hyYK0GgDEUyUx1r3-w,LLTK66olbCIHhKP9zQm_95AJ_97YQBHO3V7uYq7-2K459TaXjuqGHNZXnFRgDwCT1gwDv7Dv-HpmMQ,lobp3z_GsMUtreo_cJubmw7zRwJj9z-Qvq7xDZvG32MsU_s9UsENX_NMTZgClKKqaZqYdPoTrndO_A,DKst4JLhYR5QHKia7d4IGLhs9vVLfzFk3GYFgk22wbRzyGNvt-k4Wz4uwPkP08vHNyJTKjh6IxBkBw,s6ZtqvLusEuhs3wxKQqUJdmSdIR7NiJTs2WyqD8hXT-yUVIVkdpSXWx5_mTSTcfzgXjhMVxPciRepA,szwTgal2dmidxvZ5lhJc5d-pFJAM9GG680xlVu8nJ3OA6PjHVov-U741Fi3mn9tllE1rYfXQoaZofw,UzHYQtCFHZydV8DmAmZ2ZjufH34JKQn8zHGLDx_oaqYCogGiEBqn-uYncT-TrHKk5YbvcQXrKe4uEw,S78pbEKK3k-uPlF6Nb5EHJRGikdX4H6CUSEWFQx2nS3RHspWmL6Ip_ZIpracTJhCcmmlAeG7HMp-HQ,1573,1703883001852,13.24,11,CLASSIC,MATCHED_GAME
BR1_2865622162,2,4iwuMw_CaRlu5W91Xm8jilFqBjimMqA0_xSEK6YLrw1GiLL0ptCTJ_lUQ03JoPb-y6Euf3WI6foaPQ,zOqw25wbafpP6Vr_S-CCMxqmD9YPEEIsddI_9CzKcK9kaiaY-Z4mqMfrOVskf5iIB_CKuHKpwzPfcg,hZB7eeknUyi94DhVf48BFR_STAGyD5mOuwk-j3D4cLrhjykRXLMxiGIVLZHlpZ8A6bqzh95eFhAC3w,j8x7C6eCksR4E_ucgiw7Ju2waJbz-9joGQo1nV6fXvcdryfSg3dfh9nVcCM0gwGtE5yD36c8YiOT8Q,rwDQ_whyDgQrQVGohZ96DCt6aeUI6v3omoI3JAdNkDZPIrrMPfPv_1rhzv-eYQLiRDiD7dJNbfV4bA,jT6nEZjYmxp98-3n_W_8gc2Un_AQb2n8p1ilsfjVbyfuembu-AVCW_xFrQQlNiN4NsM0XBYyDz42Mg,BTyk9ro-Y8RPD9Ljmccjrp-ejPyHbe98Zg5m9S7xCxACjFvKiVy1Qoo1xZRQI_ECap-PfA7sM2sOfA,cmsx0xQMpT_J05j2EaULYpncNnoEkE0R9FK-m9I53WYpq-hkZZRmzM5tBfysSpU0skvzQa8YXqTBpw,zFs-mE6iZxMrq9sTjD6kP8dUGveaVpdcMhIz9-xOWpb70gKIo0vu7dRxOG5-2IDDOEnhlT3z4lsr2Q,hWWQlaRVyXW9ecRczd0iCWrEqY3m0sGEOTZSL29YZBHtaWv5fuBcuMWesU7VowxCRDrs33GRR4XrZA,1935,1704140619248,13.24,11,CLASSIC,MATCHED_GAME
BR1_2856025424,2,1SKjS9K6NqY3JdW0YZokMpAk5ZobJtuzpe5q8o8DE5I-wErMzKe2c3ufGffxQm8GbJb5oIXSlFLONA,NsYvEurxzAPAe5bA5LFUh2xt_BWlzLTB9lWPI1vVjr4dHBwTZqeQv3YoR_2lX8C-Kup13IRzKUcmNA,Eeb3khaGCRaUx-xq_cw2GFaWJJC49uYXycyDK2aE2dWM5VsSuKMkF3EJHFEhxyVeucMfvsTVvayuuA,cllVYKIPn7yMDHvE4k1VO0DBsLmRbD3byWnnvispES7UrSzqFtBYYDi1Ojo935N7VH_zgz9z46d6Dw,Vg9saUoAOR4xcABcEY9CPLGPpMtGd6Kt5q8Pj6Uiq7zUN3ZmQaCXT0wV7i0TdvAMWrVRuF5F9mdFkQ,HreZHhE1WekrQA4ZzXANy98gJlS0_zrBGi7WBQiOhVT1DlzIIpiU6Nd6-6ECSKPjKR7PaT1k0SXLiw,t_UEA_9a47n62iojt4AT9w-7HQSu-Th3Qa3jjeFgBKQU0bDJkxLBzsSmafF6qj-d1WXTedV1sOv-0Q,opZUdU3K4S7SQ4YYDj5O3EnioPRmGq0gsJpFjVZOEM0bvtmkxRNEWEmCWO024aMNZsDsMNDqZGB5ww,OLiXmOuOiBPgHmQjpY0J3LYSz6NkaZP6QH9hIvqZMVCeiKbsJYvZ9SrDOMTpAAVUQcN8RNRFZhK-2A,4jiAxGLIq9loNxA932xBCYu23M81L_rhR1XOsX4dS43j8cSlvvon-C9VvIDTyF4LNarUFGe8Z2rPeQ,1931,1702744563319,13.24,11,CLASSIC,MATCHED_GAME
BR1_2862351949,2,NHcJTxnZ4G7x2Ip74g8gBrAQLV3W7_1D0E_rmiu-X2mUwgMIY1p8u_pQeaJAEG0ODkJlGfa4Fp8_XQ,Hk4nhIqlpzg2gRbAyTyiugeaz0GZEkkRxoffbM0n9oW_k32-cIVyeLCWweEWxhOJXfNGZFchvf2n7w,V8Yzyr627ehVoM7ejr42nhytg161FeHOkFnGf0ustC-cOOkBTek-iTRp91exF3tC8nhula7hHCWJMg,vKpx-Dd50XVxgg7rsNqLcRwb5FhDi_SGdU4ABj1ELy7OCesCJsGtEmmCAXGC3cRALZ5qE1INeluvlQ,hJzR4qKYTlP8juOB0uBCyQcnk_iCjUC0HJKypsV9IBeTFBTUb1sIVRyTHlCpP2SyfZmRAyY1rDKx0w,9yM0w9BLeVeySyu_FeFXcHRo2EYE9qWOsyGrPsGivL10zAz-O8s2vXCOzZ1DinBCsOTIwEXFBgbymw,792efpf77My_dmcfaVPV0RWjGGYLyHm7kEvFryClW7aaOnRIRF6Z0_yqK05AO4knXe2jApRWJlCagg,V9mM6aPReBkccobVz657tMXFSFDbeIGqTBr8HjPogx-JNI38pJA9gf_FE_J3Gq3r8Gn30q9hL9MREA,j3cddfmMYkZs3J3eEXbL__Ji1uXip6cFtoLk3iNB8UWc8cer9bis0NDSLZaOXhfNFTN4rpWV37gThA,LCtCNx3ox0W1ob8FkG9OSDZ8x6PZQeg9995UbTcghHAMjYWAvXU9Jnb888dTd7lwp8PV_53GjCqKrQ,1610,1703639763310,13.24,11,CLASSIC,MATCHED_GAME
BR1_2860527786,2,lfbie0i_ztc8CJTfaK_Yu2BQqkhtICuBg17OBjSYM-EcNkfFiNkmpjlVAKBGSbWaavpFTHCxj_hpyA,fkJQHpekz9Kaf7DEkGseiis_WRn5NvVvM06Rm2RMbpauVa9byu8ZHxWOZ1Q-KzwQ0bgxB-z81anzBw,Ac5N0fjz4LIc9o-D7LppN9xYjJR_3PvWyOva3Mn1-ewKDivqYk64N9-LzpjND2dutmM2t2JI5-JhYw,z3RghNCcjMAV7JmrMg7skleCxkpGrJ9EHDG0poDJBRJfy55jLVzrgnb6-s9TOaPX4ZHeoyGkWsk41Q,D7pu5a1bLy_ps5I3PmQlP4VD9s_WANwMRqxT1c06z-9VbMQ1-vJNbZIHacO1OB4NEwgAJ5kNGEz7yQ,pI_pvFUf9R1HYvIPAOBznRaF5k1IJi2GHscEKtdOGvFWUze0ikgZFzXzpmWXcoCkXUhVFs3UICIw1A,-g1Z8cPIyna4wQWzW8xFeY3LtVHgiaD2Bn9gNdFtSe7_WbXYgXB4_aUiPppJsreP4BvlRwW_xAilwA,eftHflb85F8hNypxlcGYZqiy-KD14z36u5C48sCjfjyUEBYgVGIXfiO5w-CEt9pyduA82c6ui-S8bQ,NijCNyf2_f6KioTfFN4i66-3FegA7UZZGSF6YHK5qXtVCEd7ytYjHXHVpQQpMq04PB0N5lc7w6_fqg,ElKkPPuGpF_B5NCvTr4UCpr73QdE_tgrlfQ5O02q7bNUkAEYGBra1kq7ymMJGrIrmHEGOh4tAKX5JA,1917,1703373139524,13.24,11,CLASSIC,MATCHED_GAME
