matchId,puuid,participantId,teamId,championId,lane,role,individualPosition,teamPosition,timePlayed,championName,championTransform,champExperience,champLevel,win,kills,firstBloodKill,firstBloodAssist,deaths,totalTimeSpentDead,longestTimeSpentLiving,assists,killingSprees,largestKillingSpree,doubleKills,tripleKills,quadraKills,pentaKills,largestMultiKill,unrealKills,baronKills,dragonKills,turretKills,firstTowerKill,firstTowerAssist,turretTakedowns,turretsLost,inhibitorKills,inhibitorTakedowns,inhibitorsLost,nexusKills,nexusTakedowns,nexusLost,objectivesStolen,objectivesStolenAssists,totalMinionsKilled,neutralMinionsKilled,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,goldEarned,goldSpent,bountyLevel,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,consumablesPurchased,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,totalDamageDealt,totalDamageDealtToChampions,largestCriticalStrike,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalUnitsHealed,timeCCingOthers,totalTimeCCDealt,detectorWardsPlaced,sightWardsBoughtInGame,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,gameEndedInEarlySurrender,gameEndedInSurrender,teamEarlySurrendered,placement,eligibleForProgression,subteamPlacement,playerSubteamId
BR1_2863578817,cj9fzbA_e_q8KsDRvVs_oY0bp6d2RQYxysx1LpPiBBB_4eAJChJLZZ1d8w6JxQsLOxTorCzRyEb1rA,5,100,497,BOTTOM,SUPPORT,UTILITY,UTILITY,1902,Rakan,0,12382,14,True,2,False,True,7,164,497,23,0,0,0,0,0,0,1,0,0,0,1,False,False,3,5,0,1,1,0,1,0,0,0,46,0,0,0,9375,8300,0,0,3860,1082,4636,3111,4629,3364,23,8,55,45,52,9,8,14,4,4,1632,3029,1632,33097,22912,12316,8008,8269,1624,19461,5950,1589,259,37132,15530,0,5055,27729,12402,5004,7,29,72,6,0,85,6,11,52,False,False,False,0,True,0,0
BR1_2863578817,pWhvrO3CP1clK1e6YVE6noAnyUrcrXZRV5nYSon9RkI41RCU2h-4uzuJdiQW6WajzDHOs4tYIcbmyg,6,200,897,TOP,SOLO,TOP,TOP,1902,KSante,0,14793,16,False,5,False,False,5,157,739,11,1,4,0,0,0,0,1,0,0,0,1,False,False,1,7,0,0,1,0,0,1,0,0,213,0,0,0,12181,12075,0,3082,3193,0,4401,6662,3047,3364,28,8,209,46,78,11,5,4,5,12,1392,2210,1392,53967,2140,1963,18766,128697,16261,15496,3452,385,1228,134290,18610,0,1242,35491,5931,0,1,48,3010,5,0,35,5,10,11,False,False,False,0,True,0,0
BR1_2863578817,gSnh7E7X1ZeEyWPOlQVdwp2PTyoFiG846SO3UD48HjfoSWBUFHHZ8ldklVmr4hcdiAcR0wxyELurtQ,7,200,203,JUNGLE,NONE,JUNGLE,JUNGLE,1902,Kindred,0,16616,17,False,14,False,False,7,205,736,14,5,3,1,1,0,0,3,0,0,2,3,False,False,3,7,1,1,1,0,0,1,0,0,39,163,123,2,17142,16058,0,3071,3078,2421,3053,3111,3091,3364,28,10,249,75,69,8,6,4,15,11,5445,49155,5445,30812,50846,5914,20154,194212,23366,22325,54140,1252,2102,299199,30533,300,0,44583,25108,6569,18,15,265,7,0,41,7,8,9,False,False,False,0,True,0,0
BR1_2863578817,gjS_aWpGXg6S9VBJm8i3rpbm5gtMceD8Nx1FnfWt7_thYoKxFYBWGJqXd_6o8-Jwjz5i6tc5cx4GxQ,8,200,910,MIDDLE,SOLO,MIDDLE,MIDDLE,1902,Hwei,0,15467,16,False,12,False,False,10,340,373,13,5,3,2,1,0,0,3,0,0,0,0,False,False,0,7,0,0,1,0,0,1,0,0,160,0,0,0,13114,12550,3,4628,3158,3157,2055,6653,0,3363,27,4,111,84,70,16,7,6,5,4,503,2403,503,13442,109333,33927,16994,11339,1584,11779,518,21,754,121191,35534,0,781,29528,2367,0,1,44,624,1,0,34,2,2,11,False,False,False,0,True,0,0
BR1_2863578817,njVogc2UC6-ThLL7xe672TSWKK_83mSkFvD2rt6ElPMffk2GDPLYScBIpcOSAeJmqR_igDGKehongQ,9,200,15,BOTTOM,CARRY,BOTTOM,BOTTOM,1902,Sivir,0,14090,15,False,4,False,False,7,197,538,10,1,3,1,1,0,0,3,0,0,0,1,False,False,1,7,0,0,1,0,0,1,0,0,215,4,4,0,11704,10975,0,6675,6672,3006,3046,0,0,3363,21,4,74,62,19,10,3,4,4,3,857,5302,857,8640,218,21,10566,163333,21316,9801,13486,228,254,177037,21565,405,0,20622,2230,0,1,4,39,1,0,16,1,5,8,False,False,False,0,True,0,0
BR1_2863578817,bQTFD1WZ5aWsZT6H08pKARKpvkTWeh9joYO-e1WB42zZYYnUhGNjjG7E7-tvXUPKa9mY5N9U6uLdMQ,10,200,76,BOTTOM,SUPPORT,UTILITY,UTILITY,1902,Nidalee,0,10147,13,False,2,False,False,9,233,526,18,0,0,0,0,0,0,1,0,0,0,0,False,False,0,7,0,0,1,0,0,1,0,0,36,0,0,0,9106,7925,0,3853,2055,3114,3158,3504,6620,3364,34,17,104,126,78,106,7,7,3,4,74,582,74,7469,14481,7853,16229,4100,1758,6596,7,0,727,18589,9611,0,1479,23554,14859,11268,5,0,4,13,0,113,15,28,37,False,False,False,0,True,0,0
BR1_2862021929,QhqTCPBCC-SUV7qdVag1mPCyvszP5l0M6RBLStJXiNBmvNYdKE8MxbZqmgMTGaABMPYorTx_LuaVzA,1,100,240,JUNGLE,NONE,TOP,TOP,2129,Kled,0,20398,18,False,11,True,False,5,170,1380,15,1,10,0,0,0,0,1,0,0,1,2,False,True,4,10,1,2,2,0,0,1,0,0,217,12,0,8,17133,15150,0,6631,3143,3053,3748,3111,1043,3340,26,5,104,0,85,12,4,21,8,14,10479,19251,10479,87607,3590,2663,23837,214370,28471,40756,2089,1715,1874,220051,32850,0,0,66468,10041,0,1,18,259,2,0,26,2,3,14,False,False,False,0,True,0,0
BR1_2862021929,K0IgCDFlVw1z5QDcLiIW5FGPiTqu4w9LRIy0fITbhT2KqAe9xOyBEQXRpMW3bBN2RW-gRcZvHhqm-g,2,100,120,JUNGLE,NONE,JUNGLE,JUNGLE,2129,Hecarim,0,18801,18,False,14,False,False,10,391,634,12,4,4,3,0,0,0,2,0,1,2,1,True,False,2,10,0,0,2,0,0,1,0,0,22,214,129,25,16740,16083,0,1057,6333,3053,3161,3078,3158,3364,28,6,458,102,94,15,9,6,20,11,320,70000,320,77452,28949,5683,29836,269668,24976,35144,52431,729,5658,351051,31389,0,0,70639,31212,0,1,35,283,3,0,27,4,3,5,False,False,False,0,True,0,0
BR1_2862021929,EtQtLThUsfjRLqKWhjTSJFZMF-DkZtYj5Rp2Pf0o-rrKBvX2OLcx_S_XwKnxFCSyoRdSN_RPvgLEaw,3,100,61,MIDDLE,SOLO,MIDDLE,MIDDLE,2129,Orianna,0,19832,18,False,7,False,False,7,261,643,13,2,3,1,0,0,0,2,0,0,0,4,False,False,4,10,0,0,2,0,0,1,0,0,299,8,4,4,15860,16050,0,4645,6655,3102,3020,0,3089,3364,28,7,197,153,55,14,6,12,5,4,5575,12023,5575,19671,227314,28799,11919,17371,975,12535,8446,233,284,253133,30008,0,1759,24739,2005,0,1,23,334,4,0,30,4,9,7,False,False,False,0,True,0,0
BR1_2862021929,b4cCxjfVAglDySpkd6a2-Ie2NaojelXww37KTF1pK36KJA5s-MIThZzJV9TkaYnf4Qqe2BWUPVoiUg,4,100,202,BOTTOM,CARRY,BOTTOM,BOTTOM,2129,Jhin,0,15204,16,False,6,False,False,13,346,356,18,2,2,0,0,0,0,1,0,0,0,0,False,False,0,10,0,0,2,0,0,1,0,0,171,3,2,0,12230,11400,0,2422,3142,6676,3036,3086,2015,3363,30,8,87,49,31,36,7,7,6,4,0,15143,0,15535,7857,949,14984,144061,19616,17694,5940,30,369,157858,20595,1332,0,33048,5349,142,3,28,126,4,0,37,4,7,12,False,False,False,0,True,0,0
BR1_2862021929,Fxw101Vdl9oAuq7pWQQ5stVsIxB6Y6WhcRvJrfAS4WWaoZY9s9APwc4mcOwPhe0AGtOpSx4H8Ol7rg,5,100,235,BOTTOM,SUPPORT,UTILITY,UTILITY,2129,Senna,0,14538,15,False,10,False,False,10,265,435,22,3,4,0,0,0,0,1,0,0,0,1,False,False,3,10,1,1,2,0,0,1,0,0,41,0,0,0,14016,14175,0,3864,3142,3009,3094,3123,6695,3364,33,15,95,56,46,9,8,21,6,4,3094,8023,3094,17730,636,421,18945,69758,35618,13942,806,508,575,71201,36548,653,2222,33462,20986,6613,5,46,221,11,0,114,11,19,51,False,False,False,0,True,0,0
BR1_2862021929,L1sDFV4LxiKXRtp0Ng1tFteQqUnfgXnJAOk2mfkLCHEDT0DhD60ZFaEdWyxlDwm7qAZvFm1y_WJS-g,6,200,58,TOP,SOLO,TOP,TOP,2129,Renekton,0,16388,16,True,4,False,False,12,322,273,4,1,2,0,0,0,0,1,0,0,0,3,False,False,4,8,0,1,2,0,0,0,0,0,216,0,0,0,13057,12975,2,3161,3053,3047,1037,1036,6631,3340,29,7,103,50,102,11,4,4,6,12,3926,3926,3926,39654,4708,3535,7469,166127,22544,38698,0,0,749,170836,26080,0,0,46917,9995,0,1,32,234,4,0,29,4,4,12,False,False,False,0,True,0,0
BR1_2862021929,fEdVSqFQ43jVrbyHaSEbLZRQMzNYiNRsN-X46oeZ_fueKnS48vEMbhmKKsCQafieCYlGmxv6IlBNxw,7,200,163,JUNGLE,NONE,JUNGLE,JUNGLE,2129,Taliyah,0,18661,18,True,7,False,False,11,400,505,15,2,3,0,0,0,0,1,0,1,1,0,False,False,3,8,0,1,2,0,1,0,1,0,46,192,122,40,17793,17395,2,3116,3157,4645,3135,6653,3158,3364,25,7,322,70,122,61,6,4,22,11,2434,22698,2434,23949,269714,34031,8601,16698,1014,30052,43820,5338,632,330233,40384,0,0,39286,6878,0,1,49,1284,4,0,40,5,5,7,False,False,False,0,True,0,0
BR1_2862021929,8DzKoth_7F34xw-OPXIptTb8NbwWgF8rpjUN1AzvFP38Q22D6nar7oDftcRJa1TnpZMp-OWE4KovMw,8,200,136,MIDDLE,SOLO,MIDDLE,MIDDLE,2129,AurelionSol,0,25410,18,True,9,False,False,5,147,334,15,2,5,1,0,0,0,2,0,0,1,3,False,False,4,8,0,0,2,0,1,0,0,1,310,8,4,0,18365,17400,5,3040,3089,6653,4645,3020,3116,3363,27,6,156,52,80,12,6,12,4,4,6299,21040,6299,14680,224895,39013,10434,7691,47,14938,16130,1171,156,248717,40232,0,0,25529,4626,0,1,36,952,2,0,25,2,2,13,False,False,False,0,True,0,0
BR1_2862021929,ZwPIDJhQ8vFiB4JNI2PITCPMIw9dcv7cMqgxIkvHgQ78CdUFgCWK0fsBAvFKrL5DgbQaZSqZbs1WBg,9,200,236,JUNGLE,NONE,BOTTOM,BOTTOM,2129,Lucian,0,18401,18,True,23,False,False,14,434,348,7,5,6,5,1,1,0,4,0,0,0,3,False,False,3,8,2,2,2,1,1,0,0,0,227,8,8,0,20617,18725,5,6672,6675,3072,3094,3036,3158,3363,29,7,102,86,105,20,6,4,7,3,6334,7983,6334,21085,22456,9346,8893,220406,57901,28219,1898,1537,1360,244761,68785,684,0,38473,5127,0,1,8,69,4,0,19,5,2,15,False,False,False,0,True,0,0
BR1_2862021929,836EdgT0jzgID7nqRPYtlrEKLYhwkj-ccNvMe2e6zsVlsdQsvN5GxCzX1kAXbyOQDvqGjHVz4BWV5A,10,200,902,BOTTOM,SOLO,UTILITY,UTILITY,2129,Milio,0,16536,17,True,1,False,False,6,177,611,33,0,0,0,0,0,0,1,0,0,0,0,False,False,5,8,0,1,2,0,1,0,0,0,30,0,0,0,11521,10300,0,2065,3158,3853,3107,3504,4638,3364,32,17,57,42,92,12,3,4,8,7,1765,3765,1765,14190,14574,7891,4425,5025,1480,18945,267,267,316,19868,9639,0,12552,23687,19198,13712,8,22,138,10,0,110,11,23,35,False,False,False,0,True,0,0
BR1_2860363617,tuspt50w0Dynol1I7YITAaPl9HvIowDpZ5yQxli2zBoNWhSOx84ygjw1PNg0qQ9MrN0avmocnYH8tg,1,100,17,NONE,SUPPORT,TOP,TOP,104,Teemo,0,0,1,False,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,1056,2003,0,0,0,0,3340,3,2,0,0,0,0,1,4,0,14,0,0,0,45,195,0,0,228,0,151,0,0,0,423,0,0,0,151,0,0,0,0,0,0,0,0,0,0,1,True,False,True,0,False,0,0
BR1_2860363617,ivdJ42svhC_HRIkUwp1Q6MVCoHIlcSZtuvq-JSqGodgsoamwPML99Zaky9ABlgrceo8Q1Btj9I6OJw,2,100,77,NONE,SUPPORT,JUNGLE,JUNGLE,104,Udyr,0,325,2,False,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,4,4,0,590,500,0,1103,2003,0,0,0,0,3340,2,1,3,0,0,0,1,6,1,11,0,0,0,46,369,0,0,774,0,150,736,0,0,1880,0,0,0,150,124,0,1,0,0,0,0,1,0,0,1,True,False,True,0,False,0,0
BR1_2860363617,GXB2NG3VsW-ceURqXTmCY7-DLwbSldHIdG2SVx8ettqIqpZul-sa6slm2_oFLysBJbtqfvWPIwMPIA,3,100,91,NONE,SUPPORT,MIDDLE,MIDDLE,104,Talon,0,0,1,False,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,2403,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,0,False,0,0
BR1_2860363617,eTWCUlfNe2S25lr4qs9mxJGFuHyO8c-MF_173gYgcyT3UDQquRYNo7_z-Iv6dgsq3AUeLSck57zdQQ,4,100,119,NONE,SUPPORT,BOTTOM,BOTTOM,104,Draven,0,0,1,False,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,2003,1055,0,0,0,0,3340,3,1,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,0,False,0,0
BR1_2860363617,UHXz-WPBfhSqhqtO1oTFDB7tCVp_IbKeNVtz-FCCwM2u2Ta6YhxqFoctmdAGN4CcMLzr_TQbGQnrCg,5,100,111,NONE,SUPPORT,UTILITY,UTILITY,104,Nautilus,0,0,1,False,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,2403,3858,2003,0,0,0,3364,5,2,1,0,0,0,1,4,0,14,0,0,0,28,0,0,0,286,0,55,0,0,0,286,0,0,0,55,0,0,0,0,2,0,0,0,0,0,0,True,False,True,0,False,0,0
BR1_2860363617,20Xv_UtODRCa22qE3vtTvQ_Y8HW7koF05rv0hVlRhiJSdx_eLLNyEbmcG4isAgNt1IsluUkrnye1Gg,6,200,92,NONE,SUPPORT,TOP,TOP,104,Riven,0,0,1,True,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,0,2003,0,0,1036,3340,4,3,9,0,0,0,0,14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,0,False,0,0
BR1_2860363617,i1AoSURL_yMVTH6wrA2TckPfiZEtv-xgzCPAvoMpMTdNLO-BibFnqPXVFBOkl8jhZGyiATdmycCNCA,7,200,78,NONE,SUPPORT,JUNGLE,JUNGLE,104,Poppy,0,0,1,True,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,500,0,1103,2003,0,0,0,0,3340,2,1,2,0,0,0,0,4,1,11,0,0,0,87,20,0,0,640,0,199,755,0,0,1416,0,0,0,199,94,0,1,0,4,0,0,0,0,0,0,True,False,False,0,False,0,0
BR1_2860363617,iOHU4EfXsalhLtna_OSNZyWuhpUeouPSiUNWFMtALv_Qo6UvSzcFWCcIdcDaQAflOTQBOt7DoyxgKQ,8,200,61,NONE,SUPPORT,MIDDLE,MIDDLE,104,Orianna,0,0,1,True,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,1056,2003,0,0,0,0,3340,3,2,5,0,0,0,0,4,1,12,0,0,0,0,331,0,0,135,0,0,0,0,0,466,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,True,False,False,0,False,0,0
BR1_2860363617,7TDJJxbe5MGfdY_eTLJ1tz-ld0xFYk8GfsbSrIRCEqP--BAkyFxBBsUSlP49JL3vDA76Wv-DDf7aqQ,9,200,498,NONE,SUPPORT,BOTTOM,BOTTOM,104,Xayah,0,0,1,True,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,1055,2003,0,0,0,0,3340,3,1,0,1,0,0,1,4,1,7,0,0,0,0,0,0,0,467,0,0,0,0,0,467,0,0,0,0,80,80,1,0,0,0,0,0,0,0,0,True,False,False,0,False,0,0
BR1_2860363617,c__Qr8oTN6ob2LtXsVjb5Qw8_pFg2sL7RyHMjunOeeZ_Ex7YVHtM61GSyZ4J0UsvoVdAIzNk8PKUgA,10,200,53,NONE,SUPPORT,UTILITY,UTILITY,104,Blitzcrank,0,0,1,True,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,2003,3858,0,0,0,0,3340,3,2,2,0,0,0,1,4,0,14,0,0,0,34,79,0,0,87,0,66,0,0,0,167,0,0,0,66,0,0,0,0,0,0,0,0,0,0,1,True,False,False,0,False,0,0
BR1_2861278799,fEnEYLB1U9ShpKBdIPQ-elY5sjK6FR_8IEBEl0Z7CyyOe8l5OeJbS95A4dQxISTh9a_Jh2ybeqiezA,1,100,41,TOP,SOLO,TOP,TOP,1447,Gangplank,0,15570,16,True,7,False,True,4,135,549,9,3,3,0,0,0,0,1,0,0,0,2,False,True,4,2,0,1,0,0,0,0,0,0,191,4,0,0,13458,13100,3,3508,6675,6676,3047,3035,1018,3363,20,1,131,25,90,7,4,4,4,12,6372,24506,6372,16785,9977,2842,6304,152557,15489,17292,14344,1955,179,176879,20287,1425,0,23776,6377,0,1,10,230,0,0,14,0,4,6,False,True,False,0,True,0,0
BR1_2861278799,fa2PfEz4TC5F2OGqAbUerK2ES2fl4O3q8jy4AQ88fmtINBAxlOTrwz9W0Ln0NpELa522sfLFv5is3g,2,100,245,JUNGLE,NONE,JUNGLE,JUNGLE,1447,Ekko,0,15901,16,True,13,True,False,3,86,585,5,3,8,1,1,0,0,3,0,1,2,2,True,False,2,2,1,1,0,0,0,0,0,0,33,175,125,14,14833,14650,0,3152,3115,3089,3041,3020,4630,3364,24,4,109,40,77,6,3,4,14,11,3632,44454,3632,27578,228704,20991,6666,33199,2507,23150,34635,495,202,296539,23994,0,0,30018,16003,0,1,12,671,2,0,25,2,5,4,False,True,False,0,True,0,0
BR1_2861278799,6ULbE-bRuyVjBGYum4Qjs75uNwJ4EvhRblrOFXFEaiQg1-6ljIxTjtN2k4PW5muLNY8CXdN42JvHeQ,3,100,238,MIDDLE,SOLO,MIDDLE,MIDDLE,1447,Zed,0,13998,15,True,8,False,False,4,144,623,0,2,3,1,0,0,0,2,0,0,0,2,False,False,2,2,0,0,0,0,0,0,0,0,175,8,4,0,10976,9350,2,6691,3158,2031,3074,3134,1036,3364,24,6,83,73,89,14,4,4,5,14,2840,2840,2840,9670,6535,1344,6771,125070,15563,8698,3547,856,40,135153,17764,0,0,15510,2886,0,1,4,130,2,0,15,2,2,7,False,True,False,0,True,0,0
BR1_2861278799,m-9fGeRSHDdZpHkDIWehUVpJPB8caobl1EGV2vhwpwT8oe8KQwjgBgyMmXv91TQEmgKT5qB20jFyjg,4,100,22,BOTTOM,CARRY,BOTTOM,BOTTOM,1447,Ashe,0,9836,12,True,3,False,False,2,42,751,1,1,2,0,0,0,0,1,0,0,0,1,False,False,2,2,0,1,0,0,0,0,0,0,160,0,0,0,8744,8383,2,3078,6672,3006,1055,1042,0,3363,19,1,14,61,11,7,2,4,3,6,1749,8662,1749,6414,2659,953,7220,89241,6753,6645,601,108,54,92502,7815,226,0,13920,2655,0,1,19,538,0,0,12,0,2,4,False,True,False,0,True,0,0
BR1_2861278799,NBZ85xZoeEn8KKMLeBiFd7w1er48NsNZd450EMXIlIuhZl2gPOkDnovHa_7EhVVag75GugDY_Ro5tw,5,100,267,BOTTOM,SUPPORT,UTILITY,UTILITY,1447,Nami,0,9643,12,True,1,False,False,4,63,397,8,0,0,0,0,0,0,1,0,0,0,0,False,False,2,2,0,1,0,0,0,0,0,0,8,0,0,0,6359,6275,1,3851,6620,3158,4005,0,0,3364,18,5,24,46,65,6,3,4,4,7,689,1483,689,4884,10555,4194,5312,3726,409,5269,0,0,67,14282,4604,0,953,10649,7767,4986,5,14,162,3,0,38,3,5,16,False,True,False,0,True,0,0
BR1_2861278799,x9ZVMd3nQmPPDduevfcHTIGhtAmwi801gMKn2LUOnJo5ntbGJplfieAFtxhKZgfrgipAf9j36EujmQ,6,200,126,TOP,SOLO,TOP,TOP,1447,Jayce,0,11225,13,False,4,False,False,9,253,304,1,0,0,0,0,0,0,1,0,0,0,2,False,False,2,7,0,0,1,0,0,0,0,0,182,4,2,0,9489,9250,0,1055,6692,3042,3158,3035,1036,3363,22,6,89,65,57,86,4,12,3,4,4235,8415,4235,11312,10726,2357,4113,105363,13989,12843,2075,30,1150,118165,16377,0,0,18108,1037,0,1,5,92,2,0,21,2,1,9,False,True,False,0,True,0,0
BR1_2861278799,16Gc-2tRhJB69hEwna_CxqTNNET9zrvRfMD9Jbd3VhPKG81QyYwo2KTazElZy8fQImu3pOnYIFSxrA,7,200,119,JUNGLE,NONE,JUNGLE,JUNGLE,1447,Draven,0,9325,12,False,4,False,False,9,239,272,2,1,2,0,0,0,0,1,0,0,1,0,False,False,0,7,0,0,1,0,0,0,0,0,13,126,94,8,9236,9050,0,3031,6672,3006,1018,0,0,3363,17,3,72,221,22,5,4,6,10,11,404,12045,404,10543,0,0,11046,136879,10029,15746,23964,513,649,160843,10542,782,0,27442,11502,0,1,12,269,0,0,13,0,1,6,False,True,False,0,True,0,0
BR1_2861278799,tHqPIwz9G2e6-xivzRymUjII2oLFV_XSOsbKwcn8ndBf8_H4MwkBzp-Z7eKfMfoqmsxb3iSjPbJBAQ,8,200,127,MIDDLE,SOLO,MIDDLE,MIDDLE,1447,Lissandra,0,12464,14,False,1,False,False,7,195,320,11,0,0,0,0,0,0,1,0,0,0,0,False,False,0,7,0,0,1,0,0,0,0,0,166,0,0,0,8617,8000,0,1056,6656,3157,3158,0,0,3363,21,5,96,33,49,13,4,4,4,12,474,678,474,10653,90648,10994,7422,8753,1251,15533,2495,0,1549,101897,12245,0,0,24505,1680,0,1,43,535,2,0,19,2,1,10,False,True,False,0,True,0,0
BR1_2861278799,zmrSUd6KnWkIV3tEBca2sAH_FG5KY9lbvQnJopDWNc-npm2ITayRYuDMUSh7pn0J-hNREdK0ale2zQ,9,200,81,BOTTOM,CARRY,BOTTOM,BOTTOM,1447,Ezreal,0,9541,12,False,3,False,False,4,129,620,5,1,3,0,0,0,0,1,0,0,0,0,False,False,0,7,0,0,1,0,0,0,0,0,193,4,4,0,9494,9258,0,3042,3078,3158,3133,1036,0,3363,21,3,202,27,23,10,3,7,2,4,1778,2029,1778,6728,19086,5443,4815,90205,10457,10632,0,0,21,109291,15901,0,0,15469,4373,353,2,0,0,1,0,15,1,2,9,False,True,False,0,True,0,0
BR1_2861278799,jwwGOYlC_Zdc0cbt6L3mCM2H9-ERKS6pCnGNhRjNKAlOpkd4XeXebuv7vzO5Lmu2oELM5J39dA2zLw,10,200,74,BOTTOM,SUPPORT,UTILITY,UTILITY,1447,Heimerdinger,0,9102,12,False,5,False,False,3,100,1050,5,2,2,0,0,0,0,1,0,0,0,0,False,False,0,7,0,0,1,0,0,0,0,0,21,0,0,0,7883,7625,1,3853,6653,3157,3158,0,0,3364,18,5,59,41,37,7,1,4,3,3,1214,2665,1214,1918,36210,10299,5648,1824,334,2814,0,0,43,38034,10633,0,0,8506,124,0,1,20,137,3,0,56,3,3,27,False,True,False,0,True,0,0
BR1_2865476913,6pr2tVZ5jz3S0DNT5Rh9dG7ubRZPlFtSkZ02BARBdThEHURZZPHpML70pNJqzbhtOYx6Njp9WsGOEA,1,100,79,NONE,SUPPORT,TOP,TOP,978,Gragas,0,5874,9,False,0,False,False,6,93,273,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,2,0,0,0,0,0,0,0,0,73,0,0,0,3859,3735,0,3020,3802,3108,1056,1052,0,3340,9,2,94,38,27,5,3,12,3,4,493,839,493,6116,35577,4425,506,5609,510,9858,124,124,1992,41311,5060,0,0,12357,2377,0,1,13,178,0,0,9,0,1,5,False,True,False,0,True,0,0
BR1_2865476913,WR-f-_4ntdjOYsgRmrNIKve5pWaqd1h3pma9dNPrwBf7ahjHguBeRnom_ao63YPTmJrb_VpkUuCssQ,2,100,120,NONE,SUPPORT,JUNGLE,JUNGLE,978,Hecarim,0,5895,9,False,0,False,False,1,10,419,1,0,0,0,0,0,0,0,0,0,0,0,False,False,0,2,0,0,0,0,0,0,0,0,7,107,92,0,5011,4050,0,0,1055,3047,1037,3133,0,3364,13,1,192,33,22,3,3,6,9,11,0,6283,0,10518,7721,538,3469,88308,2974,13235,21811,190,410,117841,3702,0,0,17114,11157,0,1,6,106,1,0,10,1,2,2,False,True,False,0,True,0,0
BR1_2865476913,b7XYqad2BkuHWxF041UYuZLVJxzX119h9h_qeo5ax-s16KmF9er-_J59JwmgkpKmpouqutmdvtzClQ,3,100,7,NONE,SUPPORT,MIDDLE,MIDDLE,978,Leblanc,0,7087,10,False,2,False,False,2,47,583,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,2,0,0,0,0,0,0,0,0,112,0,0,0,5307,4350,1,1056,2031,3020,1082,3802,1026,3340,15,6,60,59,16,8,2,12,1,4,27,2027,27,3966,22487,4845,1310,9070,1423,7476,4293,0,194,35850,6268,0,0,8981,916,0,1,11,20,4,0,16,4,0,9,False,True,False,0,True,0,0
BR1_2865476913,MtoLi0KOMOZwb7ci2_Sb4zIY6epLBFv2Xs_BzrD-RFN4aAyPwQw_6EMI4Bsrv4aNeVlGCVgKlgvW-g,4,100,498,NONE,SUPPORT,BOTTOM,BOTTOM,978,Xayah,0,5625,9,False,3,False,False,2,20,364,3,1,2,0,0,0,0,1,0,0,0,0,False,False,0,2,0,0,0,0,0,0,0,0,115,0,0,0,5870,5250,2,1055,2031,6672,3006,1036,0,3363,19,4,37,14,25,3,4,6,4,4,232,275,232,3362,1111,136,1460,41450,9755,7032,0,0,386,42561,9891,260,0,8880,864,0,1,13,13,2,0,16,3,3,7,False,True,False,0,True,0,0
